Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2020,4,Illinois,All,All,All,All,All,Rural,190440,260446,39933,0.2097
2020,4,Illinois,All,All,All,All,All,Unknown,,,,
2020,4,Illinois,All,All,All,All,All,Urban,830817,1130609,227648,0.274
2020,4,Illinois,All,All,All,Disabled,All,All,114455,160333,48969,0.4278
2020,4,Illinois,All,All,All,ESRD,All,All,14932,15495,5463,0.3659
2020,4,Illinois,All,All,Female,All,All,All,584237,773158,162556,0.2782
2020,4,Illinois,All,All,Male,All,All,All,437249,618446,105093,0.2404
2020,4,Illinois,All,American Indian/Alaska Native,All,All,All,All,391,537,128,0.3274
2020,4,Illinois,All,Asian/Pacific Islander,All,All,All,All,25708,38965,6954,0.2705
2020,4,Illinois,All,Black/African American,All,All,All,All,95658,133567,33876,0.3541
2020,4,Illinois,All,Hispanic,All,All,All,All,51756,81322,16285,0.3146
2020,4,Illinois,All,Non-Hispanic White,All,All,All,All,821238,1098468,203890,0.2483
2020,4,Illinois,All,Other/Unknown,All,All,All,All,,,,
2020,4,Illinois,Medicare & Medicaid,All,All,All,All,All,195724,248014,77389,0.3954
2020,4,Illinois,Medicare Only,All,All,All,All,All,825762,1143590,190260,0.2304
2020,4,Indiana,All,All,All,Aged,All,All,467557,624727,100774,0.2155
2020,4,Indiana,All,All,All,All,0-64,All,76046,104558,30966,0.4072
2020,4,Indiana,All,All,All,All,65-74,All,255854,361944,55583,0.2172
2020,4,Indiana,All,All,All,All,75-84,All,149854,186556,31969,0.2133
2020,4,Indiana,All,All,All,All,85 and over,All,65447,79852,14332,0.219
2020,4,Indiana,All,All,All,All,All,All,547201,732910,132850,0.2428
2020,4,Indiana,All,All,All,All,All,Rural,156603,210889,32757,0.2092
2020,4,Indiana,All,All,All,All,All,Unknown,,,,
2020,4,Indiana,All,All,All,All,All,Urban,390382,521661,100041,0.2563
2020,4,Indiana,All,All,All,Disabled,All,All,72251,100433,29791,0.4123
2020,4,Indiana,All,All,All,ESRD,All,All,7393,7750,2285,0.3091
2020,4,Indiana,All,All,Female,All,All,All,313548,406362,80454,0.2566
2020,4,Indiana,All,All,Male,All,All,All,233653,326548,52396,0.2242
2020,4,Indiana,All,American Indian/Alaska Native,All,All,All,All,260,354,101,0.3885
2020,4,Indiana,All,Asian/Pacific Islander,All,All,All,All,3454,5446,763,0.2209
2020,4,Indiana,All,Black/African American,All,All,All,All,29563,41164,9561,0.3234
2020,4,Indiana,All,Hispanic,All,All,All,All,8773,13116,2490,0.2838
2020,4,Indiana,All,Non-Hispanic White,All,All,All,All,492076,654222,117001,0.2378
2020,4,Indiana,All,Other/Unknown,All,All,All,All,,,,
2020,4,Indiana,Medicare & Medicaid,All,All,All,All,All,104462,130290,39996,0.3829
2020,4,Indiana,Medicare Only,All,All,All,All,All,442739,602621,92854,0.2097
2020,4,Iowa,All,All,All,Aged,All,All,286784,389873,53651,0.1871
2020,4,Iowa,All,All,All,All,0-64,All,32365,45205,13142,0.4061
2020,4,Iowa,All,All,All,All,65-74,All,151961,219280,26908,0.1771
2020,4,Iowa,All,All,All,All,75-84,All,91351,116423,16060,0.1758
2020,4,Iowa,All,All,All,All,85 and over,All,44835,55540,11119,0.248
2020,4,Iowa,All,All,All,All,All,All,320512,436449,67229,0.2098
2020,4,Iowa,All,All,All,All,All,Rural,174881,239298,33401,0.191
2020,4,Iowa,All,All,All,All,All,Unknown,,,,
2020,4,Iowa,All,All,All,All,All,Urban,145471,196933,33754,0.232
2020,4,Iowa,All,All,All,Disabled,All,All,31202,43901,12777,0.4095
2020,4,Iowa,All,All,All,ESRD,All,All,2526,2675,801,0.3171
2020,4,Iowa,All,All,Female,All,All,All,181552,239354,40448,0.2228
2020,4,Iowa,All,All,Male,All,All,All,138960,197095,26781,0.1927
2020,4,Iowa,All,American Indian/Alaska Native,All,All,All,All,392,494,95,0.2423
2020,4,Iowa,All,Asian/Pacific Islander,All,All,All,All,1672,2733,315,0.1884
2020,4,Iowa,All,Black/African American,All,All,All,All,3928,5684,1231,0.3134
2020,4,Iowa,All,Hispanic,All,All,All,All,3345,5406,747,0.2233
2020,4,Iowa,All,Non-Hispanic White,All,All,All,All,304132,411903,63477,0.2087
2020,4,Iowa,All,Other/Unknown,All,All,All,All,,,,
2020,4,Iowa,Medicare & Medicaid,All,All,All,All,All,43675,56049,19214,0.4399
2020,4,Iowa,Medicare Only,All,All,All,All,All,276837,380400,48015,0.1734
2020,4,Kansas,All,All,All,Aged,All,All,252878,342151,42533,0.1682
2020,4,Kansas,All,All,All,All,0-64,All,32334,44708,11183,0.3459
2020,4,Kansas,All,All,All,All,65-74,All,135549,194275,22595,0.1667
2020,4,Kansas,All,All,All,All,75-84,All,80804,102198,13138,0.1626
2020,4,Kansas,All,All,All,All,85 and over,All,38005,47177,7261,0.1911
2020,4,Kansas,All,All,All,All,All,All,286692,388358,54177,0.189
2020,4,Kansas,All,All,All,All,All,Rural,134993,184803,24431,0.181
2020,4,Kansas,All,All,All,All,All,Unknown,,,,
2020,4,Kansas,All,All,All,All,All,Urban,151325,203005,29655,0.196
2020,4,Kansas,All,All,All,Disabled,All,All,30930,43189,10673,0.3451
2020,4,Kansas,All,All,All,ESRD,All,All,2884,3017,971,0.3367
2020,4,Kansas,All,All,Female,All,All,All,162202,213452,32925,0.203
2020,4,Kansas,All,All,Male,All,All,All,124490,174906,21252,0.1707
2020,4,Kansas,All,American Indian/Alaska Native,All,All,All,All,1414,1900,317,0.2242
2020,4,Kansas,All,Asian/Pacific Islander,All,All,All,All,2435,3932,378,0.1552
2020,4,Kansas,All,Black/African American,All,All,All,All,8894,12690,2107,0.2369
2020,4,Kansas,All,Hispanic,All,All,All,All,8444,12822,1579,0.187
2020,4,Kansas,All,Non-Hispanic White,All,All,All,All,259415,348273,48613,0.1874
2020,4,Kansas,All,Other/Unknown,All,All,All,All,,,,
2020,4,Kansas,Medicare & Medicaid,All,All,All,All,All,36819,46584,12982,0.3526
2020,4,Kansas,Medicare Only,All,All,All,All,All,249873,341773,41195,0.1649
2020,4,Kentucky,All,All,All,Aged,All,All,312775,412395,74798,0.2391
2020,4,Kentucky,All,All,All,All,0-64,All,71891,99316,28619,0.3981
2020,4,Kentucky,All,All,All,All,65-74,All,176285,241898,41925,0.2378
2020,4,Kentucky,All,All,All,All,75-84,All,98730,122864,23093,0.2339
2020,4,Kentucky,All,All,All,All,85 and over,All,40009,49904,10523,0.263
2020,4,Kentucky,All,All,All,All,All,All,386915,513982,104160,0.2692
2020,4,Kentucky,All,All,All,All,All,Rural,199015,265222,57503,0.2889
2020,4,Kentucky,All,All,All,All,All,Unknown,,,,
2020,4,Kentucky,All,All,All,All,All,Urban,186299,246670,46172,0.2478
2020,4,Kentucky,All,All,All,Disabled,All,All,69613,96880,27873,0.4004
2020,4,Kentucky,All,All,All,ESRD,All,All,4527,4707,1489,0.3289
2020,4,Kentucky,All,All,Female,All,All,All,215588,273491,62684,0.2908
2020,4,Kentucky,All,All,Male,All,All,All,171327,240491,41476,0.2421
2020,4,Kentucky,All,American Indian/Alaska Native,All,All,All,All,133,189,43,0.3233
2020,4,Kentucky,All,Asian/Pacific Islander,All,All,All,All,1837,2978,411,0.2237
2020,4,Kentucky,All,Black/African American,All,All,All,All,18003,25058,4879,0.271
2020,4,Kentucky,All,Hispanic,All,All,All,All,2546,3786,663,0.2604
2020,4,Kentucky,All,Non-Hispanic White,All,All,All,All,358273,473338,96823,0.2702
2020,4,Kentucky,All,Other/Unknown,All,All,All,All,,,,
2020,4,Kentucky,Medicare & Medicaid,All,All,All,All,All,96805,122141,37525,0.3876
2020,4,Kentucky,Medicare Only,All,All,All,All,All,290110,391841,66635,0.2297
2020,4,Louisiana,All,All,All,Aged,All,All,280930,367473,43078,0.1533
2020,4,Louisiana,All,All,All,All,0-64,All,56389,78870,15011,0.2662
2020,4,Louisiana,All,All,All,All,65-74,All,159628,217883,24327,0.1524
2020,4,Louisiana,All,All,All,All,75-84,All,89275,109241,13494,0.1512
2020,4,Louisiana,All,All,All,All,85 and over,All,35210,43566,5933,0.1685
2020,4,Louisiana,All,All,All,All,All,All,340502,449561,58765,0.1726
2020,4,Louisiana,All,All,All,All,All,Rural,79324,104129,13987,0.1763
2020,4,Louisiana,All,All,All,All,All,Unknown,,,,
2020,4,Louisiana,All,All,All,All,All,Urban,259068,342572,44329,0.1711
2020,4,Louisiana,All,All,All,Disabled,All,All,52010,74225,14108,0.2713
2020,4,Louisiana,All,All,All,ESRD,All,All,7562,7863,1579,0.2088
2020,4,Louisiana,All,All,Female,All,All,All,193022,243859,36222,0.1877
2020,4,Louisiana,All,All,Male,All,All,All,147480,205702,22543,0.1529
2020,4,Louisiana,All,American Indian/Alaska Native,All,All,All,All,329,436,56,0.1702
2020,4,Louisiana,All,Asian/Pacific Islander,All,All,All,All,2576,4177,362,0.1405
2020,4,Louisiana,All,Black/African American,All,All,All,All,76508,106448,14759,0.1929
2020,4,Louisiana,All,Hispanic,All,All,All,All,6304,9043,1089,0.1727
2020,4,Louisiana,All,Non-Hispanic White,All,All,All,All,248581,320831,41570,0.1672
2020,4,Louisiana,All,Other/Unknown,All,All,All,All,,,,
2020,4,Louisiana,Medicare & Medicaid,All,All,All,All,All,88049,114367,21182,0.2406
2020,4,Louisiana,Medicare Only,All,All,All,All,All,252453,335193,37583,0.1489
2020,4,Maine,All,All,All,Aged,All,All,94806,136675,21220,0.2238
2020,4,Maine,All,All,All,All,0-64,All,23620,34297,10319,0.4369
2020,4,Maine,All,All,All,All,65-74,All,45357,70734,10875,0.2398
2020,4,Maine,All,All,All,All,75-84,All,33175,44939,7187,0.2166
2020,4,Maine,All,All,All,All,85 and over,All,16818,21553,3298,0.1961
2020,4,Maine,All,All,All,All,All,All,118970,171523,31679,0.2663
2020,4,Maine,All,All,All,All,All,Rural,67111,96812,17431,0.2597
2020,4,Maine,All,All,All,All,All,Unknown,,,,
2020,4,Maine,All,All,All,All,All,Urban,51845,74677,14244,0.2747
2020,4,Maine,All,All,All,Disabled,All,All,23128,33761,10143,0.4386
2020,4,Maine,All,All,All,ESRD,All,All,1036,1087,316,0.305
2020,4,Maine,All,All,Female,All,All,All,66774,91340,18951,0.2838
2020,4,Maine,All,All,Male,All,All,All,52196,80183,12728,0.2439
2020,4,Maine,All,American Indian/Alaska Native,All,All,All,All,436,631,112,0.2569
2020,4,Maine,All,Asian/Pacific Islander,All,All,All,All,681,1112,155,0.2276
2020,4,Maine,All,Black/African American,All,All,All,All,592,934,171,0.2889
2020,4,Maine,All,Hispanic,All,All,All,All,713,1100,233,0.3268
2020,4,Maine,All,Non-Hispanic White,All,All,All,All,113294,162745,30097,0.2657
2020,4,Maine,All,Other/Unknown,All,All,All,All,,,,
2020,4,Maine,Medicare & Medicaid,All,All,All,All,All,40868,54410,14557,0.3562
2020,4,Maine,Medicare Only,All,All,All,All,All,78102,117113,17122,0.2192
2020,4,Maryland,All,All,All,Aged,All,All,512863,681998,165443,0.3226
2020,4,Maryland,All,All,All,All,0-64,All,72986,97372,37343,0.5116
2020,4,Maryland,All,All,All,All,65-74,All,271054,377558,89793,0.3313
2020,4,Maryland,All,All,All,All,75-84,All,174277,219675,55381,0.3178
2020,4,Maryland,All,All,All,All,85 and over,All,72243,89556,22003,0.3046
2020,4,Maryland,All,All,All,All,All,All,590560,784161,204520,0.3463
2020,4,Maryland,All,All,All,All,All,Rural,35222,45009,9078,0.2577
2020,4,Maryland,All,All,All,All,All,Unknown,,,,
2020,4,Maryland,All,All,All,All,All,Urban,555298,739002,195425,0.3519
2020,4,Maryland,All,All,All,Disabled,All,All,68973,93059,35681,0.5173
2020,4,Maryland,All,All,All,ESRD,All,All,8724,9104,3396,0.3893
2020,4,Maryland,All,All,Female,All,All,All,346752,447439,126777,0.3656
2020,4,Maryland,All,All,Male,All,All,All,243808,336722,77743,0.3189
2020,4,Maryland,All,American Indian/Alaska Native,All,All,All,All,276,407,115,0.4167
2020,4,Maryland,All,Asian/Pacific Islander,All,All,All,All,19682,29962,7417,0.3768
2020,4,Maryland,All,Black/African American,All,All,All,All,139433,191767,51895,0.3722
2020,4,Maryland,All,Hispanic,All,All,All,All,14830,21995,5188,0.3498
2020,4,Maryland,All,Non-Hispanic White,All,All,All,All,397547,513256,133400,0.3356
2020,4,Maryland,All,Other/Unknown,All,All,All,All,,,,
2020,4,Maryland,Medicare & Medicaid,All,All,All,All,All,103334,132976,45952,0.4447
2020,4,Maryland,Medicare Only,All,All,All,All,All,487226,651185,158568,0.3255
2020,4,Massachusetts,All,All,All,Aged,All,All,550216,716570,228059,0.4145
2020,4,Massachusetts,All,All,All,All,0-64,All,104150,135833,66570,0.6392
2020,4,Massachusetts,All,All,All,All,65-74,All,283940,388125,120244,0.4235
2020,4,Massachusetts,All,All,All,All,75-84,All,186122,229937,76679,0.412
2020,4,Massachusetts,All,All,All,All,85 and over,All,83287,101647,32596,0.3914
2020,4,Massachusetts,All,All,All,All,All,All,657499,855542,296089,0.4503
2020,4,Massachusetts,All,All,All,All,All,Rural,25501,34019,11709,0.4592
2020,4,Massachusetts,All,All,All,All,All,Unknown,,,,
2020,4,Massachusetts,All,All,All,All,All,Urban,631792,821098,284287,0.45
2020,4,Massachusetts,All,All,All,Disabled,All,All,102128,133689,65577,0.6421
2020,4,Massachusetts,All,All,All,ESRD,All,All,5155,5282,2453,0.4758
2020,4,Massachusetts,All,All,Female,All,All,All,375576,476606,175205,0.4665
2020,4,Massachusetts,All,All,Male,All,All,All,281923,378936,120884,0.4288
2020,4,Massachusetts,All,American Indian/Alaska Native,All,All,All,All,395,523,204,0.5165
2020,4,Massachusetts,All,Asian/Pacific Islander,All,All,All,All,11351,18754,5028,0.443
2020,4,Massachusetts,All,Black/African American,All,All,All,All,25450,36196,13361,0.525
2020,4,Massachusetts,All,Hispanic,All,All,All,All,33694,46689,17730,0.5262
2020,4,Massachusetts,All,Non-Hispanic White,All,All,All,All,560901,717823,247888,0.4419
2020,4,Massachusetts,All,Other/Unknown,All,All,All,All,,,,
2020,4,Massachusetts,Medicare & Medicaid,All,All,All,All,All,163665,208101,92624,0.5659
2020,4,Massachusetts,Medicare Only,All,All,All,All,All,493834,647441,203465,0.412
2020,4,Michigan,All,All,All,Aged,All,All,574786,782746,147924,0.2574
2020,4,Michigan,All,All,All,All,0-64,All,127893,177800,56835,0.4444
2020,4,Michigan,All,All,All,All,65-74,All,311007,451215,83116,0.2672
2020,4,Michigan,All,All,All,All,75-84,All,183439,231474,45894,0.2502
2020,4,Michigan,All,All,All,All,85 and over,All,85276,104993,20567,0.2412
2020,4,Michigan,All,All,All,All,All,All,707615,965481,206412,0.2917
2020,4,Michigan,All,All,All,All,All,Rural,174659,249035,44392,0.2542
2020,4,Michigan,All,All,All,All,All,Unknown,,,,
2020,4,Michigan,All,All,All,All,All,Urban,532735,716066,161958,0.304
2020,4,Michigan,All,All,All,Disabled,All,All,122317,171879,54898,0.4488
2020,4,Michigan,All,All,All,ESRD,All,All,10512,10857,3590,0.3415
2020,4,Michigan,All,All,Female,All,All,All,404338,529274,124366,0.3076
2020,4,Michigan,All,All,Male,All,All,All,303277,436207,82046,0.2705
2020,4,Michigan,All,American Indian/Alaska Native,All,All,All,All,2727,3859,898,0.3293
2020,4,Michigan,All,Asian/Pacific Islander,All,All,All,All,9386,14488,2939,0.3131
2020,4,Michigan,All,Black/African American,All,All,All,All,74033,100324,25843,0.3491
2020,4,Michigan,All,Hispanic,All,All,All,All,12855,18831,3968,0.3087
2020,4,Michigan,All,Non-Hispanic White,All,All,All,All,588553,799468,166708,0.2833
2020,4,Michigan,All,Other/Unknown,All,All,All,All,,,,
2020,4,Michigan,Medicare & Medicaid,All,All,All,All,All,155971,198350,63586,0.4077
2020,4,Michigan,Medicare Only,All,All,All,All,All,551644,767132,142826,0.2589
2020,4,Minnesota,All,All,All,Aged,All,All,259873,379485,72538,0.2791
2020,4,Minnesota,All,All,All,All,0-64,All,56988,80919,30743,0.5395
2020,4,Minnesota,All,All,All,All,65-74,All,131903,208338,38565,0.2924
2020,4,Minnesota,All,All,All,All,75-84,All,85181,115271,22530,0.2645
2020,4,Minnesota,All,All,All,All,85 and over,All,44669,57818,12341,0.2763
2020,4,Minnesota,All,All,All,All,All,All,318741,462345,104179,0.3268
2020,4,Minnesota,All,All,All,All,All,Rural,116579,172169,28794,0.247
2020,4,Minnesota,All,All,All,All,All,Unknown,,,,
2020,4,Minnesota,All,All,All,All,All,Urban,201697,289484,75180,0.3727
2020,4,Minnesota,All,All,All,Disabled,All,All,54936,78687,29783,0.5421
2020,4,Minnesota,All,All,All,ESRD,All,All,3932,4173,1858,0.4725
2020,4,Minnesota,All,All,Female,All,All,All,180118,248105,61689,0.3425
2020,4,Minnesota,All,All,Male,All,All,All,138623,214240,42490,0.3065
2020,4,Minnesota,All,American Indian/Alaska Native,All,All,All,All,3107,4318,1323,0.4258
2020,4,Minnesota,All,Asian/Pacific Islander,All,All,All,All,4404,8013,1628,0.3697
2020,4,Minnesota,All,Black/African American,All,All,All,All,9899,14703,4727,0.4775
2020,4,Minnesota,All,Hispanic,All,All,All,All,4007,6431,1452,0.3624
2020,4,Minnesota,All,Non-Hispanic White,All,All,All,All,288389,415046,91855,0.3185
2020,4,Minnesota,All,Other/Unknown,All,All,All,All,,,,
2020,4,Minnesota,Medicare & Medicaid,All,All,All,All,All,60097,80069,31293,0.5207
2020,4,Minnesota,Medicare Only,All,All,All,All,All,258644,382276,72886,0.2818
2020,4,Missing Data,All,All,All,All,All,All,,,,
2020,4,Mississippi,All,All,All,Aged,All,All,268892,345171,45001,0.1674
2020,4,Mississippi,All,All,All,All,0-64,All,58243,77075,15458,0.2654
2020,4,Mississippi,All,All,All,All,65-74,All,151993,201825,24731,0.1627
2020,4,Mississippi,All,All,All,All,75-84,All,87820,106792,14874,0.1694
2020,4,Mississippi,All,All,All,All,85 and over,All,31923,39404,5963,0.1868
2020,4,Mississippi,All,All,All,All,All,All,329979,425096,61026,0.1849
2020,4,Mississippi,All,All,All,All,All,Rural,196728,251782,32824,0.1668
2020,4,Mississippi,All,All,All,All,All,Unknown,,,,
2020,4,Mississippi,All,All,All,All,All,Urban,131291,170786,27884,0.2124
2020,4,Mississippi,All,All,All,Disabled,All,All,54254,72890,14627,0.2696
2020,4,Mississippi,All,All,All,ESRD,All,All,6833,7035,1398,0.2046
2020,4,Mississippi,All,All,Female,All,All,All,190471,236159,37870,0.1988
2020,4,Mississippi,All,All,Male,All,All,All,139508,188937,23156,0.166
2020,4,Mississippi,All,American Indian/Alaska Native,All,All,All,All,476,637,79,0.166
2020,4,Mississippi,All,Asian/Pacific Islander,All,All,All,All,1456,2272,178,0.1223
2020,4,Mississippi,All,Black/African American,All,All,All,All,83117,110595,15669,0.1885
2020,4,Mississippi,All,Hispanic,All,All,All,All,1986,2870,391,0.1969
2020,4,Mississippi,All,Non-Hispanic White,All,All,All,All,239769,304394,44124,0.184
2020,4,Mississippi,All,Other/Unknown,All,All,All,All,,,,
2020,4,Mississippi,Medicare & Medicaid,All,All,All,All,All,84524,105047,19967,0.2362
2020,4,Mississippi,Medicare Only,All,All,All,All,All,245455,320050,41059,0.1673
2020,4,Missouri,All,All,All,Aged,All,All,402790,547365,66889,0.1661
2020,4,Missouri,All,All,All,All,0-64,All,75717,104552,26228,0.3464
2020,4,Missouri,All,All,All,All,65-74,All,215648,310506,36098,0.1674
2020,4,Missouri,All,All,All,All,75-84,All,133323,169226,20818,0.1561
2020,4,Missouri,All,All,All,All,85 and over,All,56852,70734,10810,0.1901
2020,4,Missouri,All,All,All,All,All,All,481540,655019,93954,0.1951
2020,4,Missouri,All,All,All,All,All,Rural,176048,243971,30315,0.1722
2020,4,Missouri,All,All,All,All,All,Unknown,,,,
2020,4,Missouri,All,All,All,All,All,Urban,305453,410959,63627,0.2083
2020,4,Missouri,All,All,All,Disabled,All,All,71913,100463,25106,0.3491
2020,4,Missouri,All,All,All,ESRD,All,All,6837,7191,1959,0.2865
2020,4,Missouri,All,All,Female,All,All,All,272767,356747,56747,0.208
2020,4,Missouri,All,All,Male,All,All,All,208773,298271,37207,0.1782
2020,4,Missouri,All,American Indian/Alaska Native,All,All,All,All,765,1000,171,0.2235
2020,4,Missouri,All,Asian/Pacific Islander,All,All,All,All,3227,5218,517,0.1602
2020,4,Missouri,All,Black/African American,All,All,All,All,30190,43055,7784,0.2578
2020,4,Missouri,All,Hispanic,All,All,All,All,4892,7403,1076,0.22
2020,4,Missouri,All,Non-Hispanic White,All,All,All,All,433407,585308,82624,0.1906
2020,4,Missouri,All,Other/Unknown,All,All,All,All,,,,
2020,4,Missouri,Medicare & Medicaid,All,All,All,All,All,83925,103786,29699,0.3539
2020,4,Missouri,Medicare Only,All,All,All,All,All,397615,551233,64255,0.1616
2020,4,Montana,All,All,All,Aged,All,All,100922,153928,18993,0.1882
2020,4,Montana,All,All,All,All,0-64,All,12316,18960,4546,0.3691
2020,4,Montana,All,All,All,All,65-74,All,57526,94009,11220,0.195
2020,4,Montana,All,All,All,All,75-84,All,31599,43822,5803,0.1836
2020,4,Montana,All,All,All,All,85 and over,All,12182,16483,2079,0.1707
2020,4,Montana,All,All,All,All,All,All,113623,173275,23648,0.2081
2020,4,Montana,All,All,All,All,All,Rural,75866,117685,15713,0.2071
2020,4,Montana,All,All,All,All,All,Unknown,,,,
2020,4,Montana,All,All,All,All,All,Urban,37751,55573,7934,0.2102
2020,4,Montana,All,All,All,Disabled,All,All,11882,18479,4436,0.3733
2020,4,Montana,All,All,All,ESRD,All,All,819,868,219,0.2674
2020,4,Montana,All,All,Female,All,All,All,62311,90030,13779,0.2211
2020,4,Montana,All,All,Male,All,All,All,51312,83245,9869,0.1923
2020,4,Montana,All,American Indian/Alaska Native,All,All,All,All,4101,5996,909,0.2217
2020,4,Montana,All,Asian/Pacific Islander,All,All,All,All,440,730,93,0.2114
2020,4,Montana,All,Black/African American,All,All,All,All,236,385,59,0.25
2020,4,Montana,All,Hispanic,All,All,All,All,1272,2057,301,0.2366
2020,4,Montana,All,Non-Hispanic White,All,All,All,All,104518,159176,21622,0.2069
2020,4,Montana,All,Other/Unknown,All,All,All,All,,,,
2020,4,Montana,Medicare & Medicaid,All,All,All,All,All,17647,24917,5648,0.3201
2020,4,Montana,Medicare Only,All,All,All,All,All,95976,148357,18000,0.1875
2020,4,National,All,All,All,Aged,All,All,20641631,27879925,5283072,0.2559
2020,4,National,All,All,All,All,0-64,All,3044877,4290684,1290816,0.4239
2020,4,National,All,All,All,All,65-74,All,11076748,15839279,2868537,0.259
2020,4,National,All,All,All,All,75-84,All,6812300,8590992,1719887,0.2525
2020,4,National,All,All,All,All,85 and over,All,2926074,3624998,753788,0.2576
2020,4,National,All,All,All,All,All,All,23859999,32345953,6633028,0.278
2020,4,National,All,All,All,All,All,Rural,5417733,7491347,1238587,0.2286
2020,4,National,All,All,All,All,All,Unknown,,,,
2020,4,National,All,All,All,All,All,Urban,18392487,24729167,5384692,0.2928
2020,4,National,All,All,All,Disabled,All,All,2860151,4092468,1225960,0.4286
2020,4,National,All,All,All,ESRD,All,All,358217,373560,123996,0.3461
2020,4,National,All,All,Female,All,All,All,13519514,17660809,3968881,0.2936
2020,4,National,All,All,Male,All,All,All,10340485,14685144,2664147,0.2576
2020,4,National,All,American Indian/Alaska Native,All,Aged,All,All,90533,124140,30069,0.3321
2020,4,National,All,American Indian/Alaska Native,All,All,0-64,All,34823,48463,14382,0.413
2020,4,National,All,American Indian/Alaska Native,All,All,65-74,All,51399,72550,17559,0.3416
2020,4,National,All,American Indian/Alaska Native,All,All,75-84,All,30880,40147,10091,0.3268
2020,4,National,All,American Indian/Alaska Native,All,All,85 and over,All,10596,13753,3378,0.3188
2020,4,National,All,American Indian/Alaska Native,All,All,All,All,127698,174914,45410,0.3556
2020,4,National,All,American Indian/Alaska Native,All,All,All,Rural,72377,98919,24983,0.3452
2020,4,National,All,American Indian/Alaska Native,All,All,All,Unknown,,,,
2020,4,National,All,American Indian/Alaska Native,All,All,All,Urban,54788,75169,20255,0.3697
2020,4,National,All,American Indian/Alaska Native,All,Disabled,All,All,31487,45081,12954,0.4114
2020,4,National,All,American Indian/Alaska Native,All,ESRD,All,All,5678,5693,2387,0.4204
2020,4,National,All,American Indian/Alaska Native,Female,All,All,All,75450,98533,28209,0.3739
2020,4,National,All,American Indian/Alaska Native,Male,All,All,All,52248,76380,17201,0.3292
2020,4,National,All,Asian/Pacific Islander,All,Aged,All,All,581021,894656,195040,0.3357
2020,4,National,All,Asian/Pacific Islander,All,All,0-64,All,57044,86676,25405,0.4454
2020,4,National,All,Asian/Pacific Islander,All,All,65-74,All,301997,495441,96534,0.3197
2020,4,National,All,Asian/Pacific Islander,All,All,75-84,All,195871,279405,67153,0.3428
2020,4,National,All,Asian/Pacific Islander,All,All,85 and over,All,92737,129567,34962,0.377
2020,4,National,All,Asian/Pacific Islander,All,All,All,All,647649,991089,224054,0.3459
2020,4,National,All,Asian/Pacific Islander,All,All,All,Rural,30360,47595,7366,0.2426
2020,4,National,All,Asian/Pacific Islander,All,All,All,Unknown,,,,
2020,4,National,All,Asian/Pacific Islander,All,All,All,Urban,612599,928503,216337,0.3531
2020,4,National,All,Asian/Pacific Islander,All,Disabled,All,All,48562,77267,22240,0.458
2020,4,National,All,Asian/Pacific Islander,All,ESRD,All,All,18066,19166,6774,0.375
2020,4,National,All,Asian/Pacific Islander,Female,All,All,All,386686,580120,135605,0.3507
2020,4,National,All,Asian/Pacific Islander,Male,All,All,All,260963,410969,88449,0.3389
2020,4,National,All,Black/African American,All,Aged,All,All,1352365,1923945,358633,0.2652
2020,4,National,All,Black/African American,All,All,0-64,All,562146,799632,212661,0.3783
2020,4,National,All,Black/African American,All,All,65-74,All,822524,1220341,220175,0.2677
2020,4,National,All,Black/African American,All,All,75-84,All,412467,537665,107840,0.2615
2020,4,National,All,Black/African American,All,All,85 and over,All,166922,216309,44837,0.2686
2020,4,National,All,Black/African American,All,All,All,All,1964059,2773948,585513,0.2981
2020,4,National,All,Black/African American,All,All,All,Rural,278095,377734,59976,0.2157
2020,4,National,All,Black/African American,All,All,All,Unknown,,,,
2020,4,National,All,Black/African American,All,All,All,Urban,1673109,2372537,523317,0.3128
2020,4,National,All,Black/African American,All,Disabled,All,All,488936,722399,190335,0.3893
2020,4,National,All,Black/African American,All,ESRD,All,All,122758,127604,36545,0.2977
2020,4,National,All,Black/African American,Female,All,All,All,1166571,1531610,370823,0.3179
2020,4,National,All,Black/African American,Male,All,All,All,797488,1242338,214690,0.2692
2020,4,National,All,Hispanic,All,Aged,All,All,968654,1535106,325057,0.3356
2020,4,National,All,Hispanic,All,All,0-64,All,295026,424063,137785,0.467
2020,4,National,All,Hispanic,All,All,65-74,All,551161,923656,182609,0.3313
2020,4,National,All,Hispanic,All,All,75-84,All,306239,445534,103554,0.3381
2020,4,National,All,Hispanic,All,All,85 and over,All,135683,190684,48271,0.3558
2020,4,National,All,Hispanic,All,All,All,All,1288109,1983937,472219,0.3666
2020,4,National,All,Hispanic,All,All,All,Rural,163472,250559,51700,0.3163
2020,4,National,All,Hispanic,All,All,All,Unknown,,,,
2020,4,National,All,Hispanic,All,All,All,Urban,1119339,1714817,419584,0.3748
2020,4,National,All,Hispanic,All,Disabled,All,All,258471,385138,123493,0.4778
2020,4,National,All,Hispanic,All,ESRD,All,All,60984,63694,23669,0.3881
